Store_name,Category,Review,TV,Biztel,Address,Menu,Homepage,페이스북,인스타그램,블로그,웹사이트,Convenience,Desc,10,20,30,40,50,60,Female,Male
불이아 강남점중식당,중식당,228,모닝와이드,02-517-6689,"서울 강남구 언주로 711
지번논현동 71-2 건설회관 지하 1층지도보기","21,000원
불이아 정식
21,000원
소고기정식
21,000원
양고기정식
35,000원
해물정식
메뉴판(원산지) 이미지로 보기",http://www.bulia.co.kr/,,,,,"단체석, 배달, 예약","매운맛과 담백한 맛 두가지를 동시에 즐길 수 있는 훠궈 전문점입니다. 소뼈에 한약재를 넣어 끓인 백탕과 거기에 고추기름을 더한 매콤한 홍탕이 ‘S’자의 태극솥에 제공되지요. 청경채, 버섯 등의 각종 야채와 얇게 썬 양고기, 소고기를 태극솥에 살짝 데쳐 마(麻)장, 마늘장, 사차장의 다양한 소스에 찍어 먹는데요. 원하는 재료를 따로 주문하여 기호에 맞게 즐길 수 있습니다",height: 44.0907%;,height: 81.008%;,height: 90.5547%;,height: 90.5169%;,height: 55.4622%;,height: 57.116%;,51%,49%
빕스마이픽,,632,,02-6002-1025,"서울 강남구 봉은사로 524
지번삼성동 159 코엑스인터콘티넨탈서울지도보기","9,900원
MY PICK 1
12,000원
MY PICK 2
13,500원
MY PICK 3",https://www.cjfoodworld.com:7015/brand/brand_view.asp?sBrendCode=300061,,,,,,대한민국 대표 패밀리 레스토랑 VIPS의 노하우를 바탕으로 개발된 다양한 샐러드와 그릴메뉴를 고객이 직접 선택하여 즐길 수 있는 빕스의 새로운 캐주얼 컨셉 코너입니다.,height: 50.922%;,height: 78.367%;,height: 79.832%;,height: 77.841%;,height: 32.648%;,height: 29.194%;,51%,49%
오술차 강남역점요리주점,요리주점,261,,02-3453-5900,"서울 강남구 봉은사로2길 10
지번역삼동 809-2 지하1층지도보기","5,900원
모든메뉴
메뉴판(원산지) 이미지로 보기",,,,,,"단체석, 무선 인터넷",,height: 25%;,height: 98.0285%;,height: 69.4735%;,height: 55.259%;,height: 48.474%;,height: 25%;,51%,49%
"해물연구소송하해물,생선요리","해물,생선요리",115,,02-553-7713,"서울 강남구 봉은사로30길 68
지번역삼동 668-10 2층지도보기","9,000원
매콤꼬막비빔밥
10,000원
간장꼬막볶음밥
9,000원
간장새우비빔밥
9,000원
낙지볶음덮밥
75,000원
편백나무조개찜 4~5인용
더보기",http://hmygs.7x7.kr,,,,,"단체석, 예약, 무선 인터넷","맛있는 해물요리와 그에 어울리는 각종 주류를 즐기실 수 있는 공간입니다.
항공사에서 24년 근무한 경험을 바탕으로 서비스에도 최선을 다해 모시겠습니다.
와인 소믈리에 자격도 갖춘 사장님이 와인도 추천해 드립니다.",height: 25%;,height: 54.373%;,height: 70.216%;,height: 87.3205%;,height: 89.6295%;,height: 25%;,45%,55%
이화수전통육개장 선릉점,,1121,,02-555-8429,"서울 강남구 선릉로 524
지번삼성동 140-3 선릉대림아크로텔지도보기","9,000원
정통육개장
9,000원
맑은육개장
9,000원
육개장칼국수
10,000원
차돌박이육개장
9,000원
사골떡만두국
메뉴판(원산지) 이미지로 보기
더보기",http://ihwasoo.com/,,,,,"단체석, 주차, 포장, 배달, 예약, 남/녀 화장실 구분","육개장 대표브랜드 이화수 전통육개장 선릉점입니다.
룸36석완비. 대규모 인원 수용 가능한 선릉역 회식장소로 언제든 예약해주세요",height: 25%;,height: 76.2855%;,height: 82.9245%;,height: 87.728%;,height: 65.8725%;,height: 65.7715%;,47%,53%
소가횟집생선회,생선회,136,,02-574-6509,"서울 강남구 논현로30길 25
지번도곡동 515-12지도보기","50,000원
모둠회 1(1인)
60,000원
모둠회 2(1인)
70,000원
모둠회 3(1인)
변동
모둠회 4(1인)
2,000원
식사
더보기",,,,,,,"삼천포 직송 자연산 양푼 물회, 굴국밥, 자연산 양푼 멍게비빔밥, 자연산 모둠회 전문.
줄가자미, 돌돔, 볼락, 참돔, 감성돔, 도다리 등 취급.

자연산이 아니면 배상합니다.
저렴한 가격으로 수준이 다른 자연산 회를 맛보세요!

점심영업X 삼천포 100% 자연산 직송",height: 22.2222%;,height: 53.0733%;,height: 66.7382%;,height: 91.1693%;,height: 87.324%;,height: 74.2102%;,43%,57%
칠프로칠백식당 포스코점,,6107,,02-565-0705,"서울 강남구 테헤란로82길 11
지번대치동 942-13지도보기","29,000원
한우모듬
28,000원
한우육사시미
5,000원
짱아찌국수
메뉴판(원산지) 이미지로 보기",http://www.7pro700.com/,,,,,"단체석, 주차, 예약","서울 5대 고깃집으로 유명하며 고퀄리티 한우를 저렴하게 드실 수 있는 곳입니다.
사이드 메뉴도 출중해서 여성 단골분들이 특히 많습니다.
항상 최선을 다해 모시겠습니다^^",height: 34.9055%;,height: 83.084%;,height: 93.8375%;,height: 94.7965%;,height: 68.7125%;,height: 63.957%;,45%,55%
오징어청춘 역삼점오징어요리,오징어요리,46,,02-567-5782,"서울 강남구 논현로94길 31
지번역삼동 671-23지도보기","20,000원
오징어회
20,000원
오징어튀김
27,000원
오징어새우튀김
22,000원
새우튀김
22,000원
오징어볶음
더보기",http://www.5chung.co.kr/,,,,,"단체석, 주차, 발렛파킹, 포장, 예약, 남/녀 화장실 구분","신선하고 해산물을 사장님이 직송하는 오징어청춘 역삼점 입니다!
다양한 오징어요리와 철 마다 바뀌는 계절메뉴 부담없는 세트메뉴로
고객님을 기다립니다~",height: 25%;,height: 78.029%;,height: 81.103%;,height: 79.5355%;,height: 59.0455%;,height: 25%;,46%,54%
"신사소곱창 신사본점곱창,막창,양","곱창,막창,양",730,,02-515-9931,"서울 강남구 압구정로2길 62
지번신사동 512-10지도보기","17,900원
대표
소곱창
18,900원
대표
모듬곱창
17,900원
소대창
17,900원
소막창
4,000원
멸치국수
더보기",http://www.shinsaso.com/,,,,,"포장, 남/녀 화장실 구분",줄서먹는 신사동 가로수길의 곱창맛집 신사소곱창 본점입니다 ^^,height: 30.007%;,height: 93.8875%;,height: 68.195%;,height: 36.7635%;,height: 17.2815%;,height: 20.446%;,54%,46%
사량도회생선회,생선회,19,,02-553-8082,"서울 강남구 역삼로33길 3
지번역삼동 733-18지도보기","25,000원
특회정식
60,000~80,000원
세꼬시
100,000원
민어찜
메뉴판(원산지) 이미지로 보기",,,,,,주차,숙성회 전문점,height: 25%;,height: 49.251%;,height: 72.0725%;,height: 94.9585%;,height: 88.8535%;,height: 84.7805%;,40%,60%
김가네 역삼충현점,,111,,02-501-1281,"서울 강남구 봉은사로30길 59
지번역삼동 669지도보기","메뉴정보
메뉴정보안내
변동
김가네김밥
변동
소고기 육개장
변동
볶음우동
변동
등심돈까스
변동
빠에야새우볶음밥
메뉴판(원산지) 이미지로 보기
더보기",http://www.gimgane.co.kr/,http://www.facebook.com/gimgane7127,,http://blog.naver.com/gimkong7127,,"포장, 배달","김밥&분식 프랜차이즈 1위에 빛나는 성공창업의 대명사 “김家네 김밥”은 다년간 수많은 대박 가맹점을 이끌며, 고객들에게 뛰어난 맛과 서비스로 믿음과 신뢰를 주는브랜드입니다.
유기농법으로 재배된 충청지역의 비옥한 땅에서 자란 귀한 햅쌀

완도의 완초만을 사용하여 정성들여 구운 고급 김

친환경 양계농장에서 자란 건강한 무항생제 달걀

저온볶음공정을 통해 100% 참깨만을 사용한 향과 맛이 진한 참기름

어묵의 본고장 부산에서 고급 생선살만을 사용하여 만든 특선어묵",height: 25%;,height: 83.4%;,height: 82.744%;,height: 69.411%;,height: 44.6145%;,height: 25%;,57%,43%
청담골한식,한식,5212,맛있는녀석들,02-543-1252,"서울 강남구 선릉로148길 48
지번청담동 19-18 미준빌딩 1층지도보기","8,000원
가정식 백반
9,000원
누룽지 백반
5,000원
갈치구이 추가
4,000원
제육볶음 추가
20,000원
갈치조림 추가
더보기",,,,,,발렛파킹,"저희 청담골을 찾아주셔서 대단히 감사합니다. 남도의 맛에 어머니의 정성을 더하여 음식을 준비합니다.

KBS 한식탐험대 별별요리열전 을 통해 소개된 업체입니다.",height: 7.4385%;,height: 64.087%;,height: 59.6875%;,height: 86.0205%;,height: 73.923%;,height: 48.131%;,50%,50%
"광주육전전,빈대떡","전,빈대떡",755,,02-544-6007,"서울 강남구 학동로4길 45
지번논현동 162지도보기","30,000원
광주육전
18,000원
해물부추전
20,000원
해물파전
25,000원
감자전
22,000원
치즈감자전
메뉴판(원산지) 이미지로 보기
더보기",,,,,,,,height: 26.328%;,height: 91.476%;,height: 89.1645%;,height: 82.538%;,height: 64.182%;,height: 60.1145%;,47%,53%
"연안식당 양재역점해물,생선요리","해물,생선요리",242,,02-575-3002,"서울 강남구 강남대로 250
지번도곡동 952-9 심현빌딩 1층지도보기","12,000원
꼬막비빔밥
39,000원
해물탕 중
55,000원
해물탕 대
39,000원
해산물모듬 중
55,000원
해산물 모듬 대
메뉴판(원산지) 이미지로 보기
더보기",,,,,,,,height: 25%;,height: 64.3855%;,height: 76.6165%;,height: 85.732%;,height: 86.0465%;,height: 92.1755%;,48%,52%
모로미쿠시 선릉점이자카야,이자카야,1407,,02-565-9588,"서울 강남구 테헤란로64길 13
지번대치동 890-54 선릉역 풍림아이원레몬 107호지도보기","39,000원
대표
모둠 사시미",,,,,,,"선릉맛집, 선릉이자카야, 선릉술집
모로미쿠시 유일 직영점",height: 31.307%;,height: 82.4835%;,height: 83.693%;,height: 77.5985%;,height: 50.4745%;,height: 25%;,49%,51%
오징어청춘 강남CGV점오징어요리,오징어요리,92,,02-565-5584,"서울 강남구 봉은사로2길 21
지번역삼동 810-5 반석빌딩지도보기","51,900원
세트1.오징어회+짬뽕탕+새우튀김
51,900원
세트2.산낙지+짬뽕탕+오징어튀김
55,900원
세트3.해물볶음+조개탕+새우튀김
56,900원
세트4.(광어+우럭)大+매운탕
71,000원
세트5.오징어회+(광어+우럭)大+매운탕
더보기",http://www.5chung.co.kr/,,,,,"단체석, 주차, 포장, 예약, 남/녀 화장실 구분","(주)청춘이 운영하는 오징어청춘 강남역 2호 강남CGV점 입니다~
매일 산지에서 올라오는 오징어 및 해산물을 직송하여 최고의 맛을 자랑하고
여러가지 오징어 요리와 계절메뉴를 즐길 수 있는 오징어청춘입니다~",height: 25%;,height: 85.2935%;,height: 80.3035%;,height: 69.342%;,height: 53.017%;,height: 25%;,50%,50%
이끼롤까스 가로수길점,,"18,022",,02-514-3347,"서울 강남구 강남대로156길 35
지번신사동 517-33지도보기","12,000원
대표
치킨치즈롤까스
12,000원
대표
고구마치즈돈까스
12,500원
날치알치즈롤까스
12,500원
버섯치즈롤까스
12,000원
카레치즈롤까스
메뉴판(원산지) 이미지로 보기
더보기",https://www.instagram.com/ikiroll,https://www.facebook.com/ikiroll.g,,http://blog.naver.com/ikiroll,,"주차, 포장, 예약, 무선 인터넷","1999년 신촌에서 시작하여 현재 가로수길에 본점이 위치해있습니다
롤까스는 고기를 넓게 펴고 그 위에 다양한 재료와 치즈를 넣고 돌돌 말아 튀겨낸 퓨젼 요리죠, 이끼는 다양한 치즈롤까스가 인기있으며, 롤까스, 돈까스, 덮밥, 샐러드 등을 100% 수제로 요리해요. 나와 내 가족이 먹고 싶은 음식을 내자 라는 마인드로 건강하고 맛깔나는 양질의 음식을 만들고자 노력하며, 아늑하고 편안한 분위기, 내추럴하고 빈티지한 인테리어의 어반퀴진이에요.",height: 83.5876%;,height: 93.2218%;,height: 40.7444%;,height: 39.8853%;,height: 17.1031%;,height: 14.2529%;,55%,45%
벽제갈비 타워펠리스점소고기구이,소고기구이,60,,02-2058-3535,"서울 강남구 언주로30길 26
지번도곡동 467-29지도보기","88,000원
설화생갈비 180g
67,000원
살치살 110g
59,000원
생등심 110g",http://www.ibjgalbi.com/,,,,,단체석,"포장판매(갈비,불고기,김치,쌀) 주차가능.(주차권 지급)",height: 22.2222%;,height: 55.0364%;,height: 71.7249%;,height: 93.8769%;,height: 80.856%;,height: 75.7889%;,51%,49%
"금강바비큐치킨,닭강정","치킨,닭강정",90,,02-511-0976,"서울 서초구 사평대로 349
지번반포동 746-9 서초빌딩지도보기","19,000원
숯불 바비큐
20,000원
골뱅이(소면,쫄면)
18,000원
후라이드 치킨
메뉴판(원산지) 이미지로 보기",http://www.kkbbq.co.kr/,,,http://m.blog.naver.com/kgbbq/90128978683,,"주차, 예약","저희 집은 20년 넘게 연구해 온 소스로 만든 바비큐가 일품입니다. 연예인들도 많이 오고, 서비스도 끝내줍니다. 단체 예약도 되구요, 한번 오셔서 감칠맛나는 바비큐를 드셔보세요.",height: 25%;,height: 78.0275%;,height: 84.162%;,height: 89.9325%;,height: 58.414%;,height: 25%;,48%,52%
스시나야,,1095,,02-565-1617,"서울 강남구 학동로6길 55
지번논현동 158-36지도보기","15,900원
오늘의 스시&롤콤보
25,000원
스시나야특모듬초밥
48,900원
베스트커플세트
13,900원
오늘의 스페셜 콤보
38,000원
스페셜특모듬초밥
메뉴판(원산지) 이미지로 보기
더보기",,,,,,"포장, 배달",새벽 6시까지 테이크아웃 및 배달이 가능한 프리미엄 스시&롤 전문점 스시나야입니다.,height: 47.6775%;,height: 93.9915%;,height: 81.7615%;,height: 68.6735%;,height: 55.754%;,height: 51.162%;,48%,52%
커피빈 강남에스점카페,카페,40,,02-593-5095,"서울 서초구 강남대로 423
지번서초동 1306-3 한승빌딩지도보기","메뉴정보
메뉴정보안내
4,800원
아메리카노 S
5,300원
카페라떼 S",http://www.coffeebeankorea.com/,http://www.facebook.com/thecoffeebeankorea,http://www.instagram.com/coffeebeankorea,http://blog.naver.com/coffeebeankorea,,포장,,height: 25%;,height: 85.9375%;,height: 76.7915%;,height: 68.021%;,height: 25%;,height: 25%;,57%,43%
"구르메간장새우해물,생선요리","해물,생선요리",377,,02-562-7626,"서울 강남구 테헤란로4길 35
지번역삼동 827-14지도보기","45,000원
모듬회
65,000원
랍스타 500g
85,000원
랍스타 1kg
45,000원
도미회
40,000원
우럭회
메뉴판(원산지) 이미지로 보기
더보기",,,,,,,"활어회와 신선한 해산물들이 있는 실내포차로, 간장새우는 포장으로 살 수도 있습니다.",height: 25%;,height: 86.115%;,height: 81.818%;,height: 74.508%;,height: 52.3505%;,height: 25%;,46%,54%
"연희동칼국수 강남역점칼국수,만두","칼국수,만두",641,,02-590-2455,"서울 서초구 서초대로 411
지번서초동 1317-23 B1-3호지도보기","8,000원
칼국수
10,000원
칼국수 대
2,000원
한우수육",,,,,,,"31년 전통의 칼국수 전문점으로 사골, 사태를 이용하여 만든 깊고 깔끔한 맛의 칼국수와 한우수육을 즐길 수 있습니다.",height: 44.815%;,height: 88.759%;,height: 78.6025%;,height: 84.4995%;,height: 70.854%;,height: 67.691%;,52%,48%
우찌노카레카레,카레,981,생방송오늘저녁,02-2051-0908,"서울 강남구 선릉로 524
지번삼성동 140-3 선릉대림아크로텔지도보기","11,000원
우지노정식
8,000원
고로케카레
11,000원
모듬카레
9,000원
생선까스카레
8,000원
야채튀김카레
메뉴판(원산지) 이미지로 보기",,,,,,,,height: 67.6565%;,height: 94.407%;,height: 78.525%;,height: 65.032%;,height: 51.3855%;,height: 48.112%;,53%,47%
"석기정돌솥부대찌개 강남점찌개,전골","찌개,전골",231,,02-561-6661,"서울 강남구 테헤란로8길 11-8
지번역삼동 823-9 세중빌딩 1층지도보기","8,000원
돌솥부대찌개
9,500원
곱창부대찌개",,,,,,,석기정 강남점 입니다,height: 25%;,height: 79.9345%;,height: 82.0765%;,height: 79.446%;,height: 65.374%;,height: 25%;,49%,51%
소고기제작소 대치점소고기구이,소고기구이,397,,02-564-5070,"서울 강남구 역삼로 413
지번대치동 907-8 대치상부타워지도보기","19,800원
대표
소고기무한+된장찌개(성인)
11,000원
대표
삼겹살+된장찌개(성인)
14,900원
이베리코흑돼지무한+된장(성인)
11,000원
돼지갈비(1인)
36,900원
소한마리+스톤스테이크(800g)
더보기",,,,,,"단체석, 주차, 예약, 무선 인터넷, 남/녀 화장실 구분",감사합니다,height: 75.198%;,height: 57.8783%;,height: 52.624%;,height: 49.617%;,height: 34.4297%;,height: 32.2647%;,47%,53%
마포갈매기 신논현역점돼지고기구이,돼지고기구이,513,,02-563-6092,"서울 강남구 강남대로110길 12
지번역삼동 810지도보기","13,900원
치즈갈매기
11,900원
매콤갈매기
11,900원
마포갈매기
11,900원
주먹고기
11,900원
삼겹살
더보기",http://www.mapo92.com/,,,,,,,height: 59.593%;,height: 90.347%;,height: 77.178%;,height: 65.5265%;,height: 49.2775%;,height: 52.65%;,47%,53%
